ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
6276926,F,N,Y,0,112500,Working,Incomplete higher,Single / not married,House / apartment,-8118,-897,1,0,0,0,Laborers,1
5642312,F,N,N,3,177300,Working,Higher education,Married,House / apartment,-13010,-1458,1,1,0,1,NA,5
5678388,M,Y,Y,3,270000,Working,Higher education,Married,House / apartment,-12863,-427,1,0,0,0,Managers,5
6366338,M,N,Y,0,180000,Working,Higher education,Civil marriage,House / apartment,-20311,-139,1,0,0,0,Laborers,2
6542451,M,N,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,-14644,-3760,1,0,0,0,Laborers,2
5905770,M,N,Y,1,247500,Commercial associate,Higher education,Married,House / apartment,-13562,-2521,1,0,0,1,NA,3
6098893,F,Y,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-18984,-2411,1,0,0,0,Sales staff,2
5784938,F,Y,Y,1,247500,State servant,Secondary / secondary special,Civil marriage,House / apartment,-14414,-5945,1,0,0,0,Core staff,3
6618010,F,N,Y,0,135000,State servant,Secondary / secondary special,Single / not married,With parents,-18782,-4959,1,0,0,0,Medicine staff,1
5888282,M,Y,Y,1,225000,Pensioner,Secondary / secondary special,Married,With parents,-14556,365243,1,0,1,0,NA,3
5680657,F,N,Y,0,225000,State servant,Higher education,Married,House / apartment,-13348,-1184,1,0,0,0,Accountants,2
5342589,F,N,N,0,225000,Working,Academic degree,Single / not married,House / apartment,-15496,-3111,1,0,1,0,Laborers,1
5509340,F,N,Y,0,81000,Pensioner,Secondary / secondary special,Married,House / apartment,-21295,-1093,1,0,0,0,Laborers,2
6015165,M,Y,Y,2,139500,Commercial associate,Secondary / secondary special,Married,House / apartment,-14066,-414,1,0,0,0,Laborers,4
6047676,M,Y,N,0,405000,Working,Higher education,Married,House / apartment,-15222,-5297,1,1,1,0,NA,2
6782738,M,Y,N,1,202500,Working,Secondary / secondary special,Married,With parents,-10311,-426,1,0,0,0,NA,3
6617703,F,Y,Y,0,157500,Pensioner,Secondary / secondary special,Widow,House / apartment,-23464,365243,1,0,0,1,NA,1
6571090,F,N,N,0,99000,Working,Secondary / secondary special,Married,House / apartment,-19816,-11662,1,1,0,0,Cooking staff,2
5852592,F,Y,Y,0,148500,Working,Secondary / secondary special,Married,House / apartment,-17092,-2306,1,0,1,0,Cleaning staff,2
5703727,F,N,Y,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-15040,-1440,1,0,0,0,NA,1
5542403,M,Y,Y,0,270000,Working,Secondary / secondary special,Married,House / apartment,-14057,-1772,1,0,0,0,Drivers,2
6778898,M,N,Y,0,112500,Commercial associate,Higher education,Single / not married,Municipal apartment,-13177,-1295,1,0,0,0,High skill tech staff,1
5752143,M,Y,Y,0,225000,Working,Secondary / secondary special,Separated,House / apartment,-17487,-1613,1,0,0,0,Laborers,1
6793645,M,Y,Y,1,267750,Commercial associate,Secondary / secondary special,Married,House / apartment,-20698,-2606,1,0,0,0,Managers,3
6213503,M,N,Y,0,450000,Commercial associate,Higher education,Single / not married,House / apartment,-11961,-269,1,1,1,1,NA,1
6416126,F,Y,N,1,171000,Working,Secondary / secondary special,Married,House / apartment,-16198,-4646,1,0,0,0,Medicine staff,3
5975737,F,Y,N,0,144000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13333,-260,1,0,0,0,High skill tech staff,2
6276906,M,Y,Y,2,292500,Working,Secondary / secondary special,Civil marriage,House / apartment,-13041,-685,1,0,0,0,Drivers,4
5994754,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Widow,House / apartment,-22009,365243,1,0,0,1,NA,1
6134363,F,Y,N,0,112500,Working,Secondary / secondary special,Single / not married,House / apartment,-10049,-296,1,1,1,0,Laborers,1
6189701,M,Y,Y,0,279000,Working,Higher education,Civil marriage,House / apartment,-17961,-2885,1,0,1,1,Laborers,2
6090967,M,N,Y,0,292500,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-16350,-3255,1,0,1,1,Managers,1
6830334,M,N,Y,1,382500,Working,Secondary / secondary special,Married,House / apartment,-14932,-478,1,1,1,0,Drivers,3
6690044,F,N,Y,0,94500,Pensioner,Lower secondary,Single / not married,House / apartment,-21709,365243,1,0,0,0,NA,1
5603185,F,N,Y,0,315000,Pensioner,Secondary / secondary special,Widow,House / apartment,-23746,365243,1,0,1,0,NA,1
5679780,M,Y,N,0,270000,Working,Higher education,Married,House / apartment,-13332,-88,1,0,0,0,Laborers,2
6507833,F,N,Y,0,126000,Working,Higher education,Married,House / apartment,-10026,-242,1,0,0,0,NA,2
5852246,F,N,N,0,90000,Working,Secondary / secondary special,Married,House / apartment,-19717,-9276,1,1,0,0,Core staff,2
5872076,F,Y,N,0,202500,Working,Secondary / secondary special,Single / not married,With parents,-13254,-2133,1,0,0,0,Sales staff,1
6075001,M,Y,Y,0,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-19096,-5929,1,1,0,0,Laborers,2
6752795,F,N,Y,0,54000,Pensioner,Secondary / secondary special,Widow,House / apartment,-23499,365243,1,0,1,0,NA,1
6743828,F,N,Y,0,315000,Working,Secondary / secondary special,Married,House / apartment,-18745,-1682,1,0,0,1,Laborers,2
6137414,M,Y,Y,2,135000,State servant,Secondary / secondary special,Married,House / apartment,-12081,-2895,1,0,0,0,Managers,4
5598405,F,N,Y,0,135000,Commercial associate,Higher education,Married,House / apartment,-10088,-1425,1,0,1,0,Accountants,2
6601891,F,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-14631,-1243,1,0,1,0,High skill tech staff,2
5415951,M,Y,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,-10732,-342,1,0,0,0,Laborers,2
5408890,F,N,N,0,82948.5,Commercial associate,Higher education,Single / not married,With parents,-11376,-787,1,1,0,0,NA,1
6124452,F,Y,Y,0,117000,Working,Higher education,Married,House / apartment,-11689,-1426,1,0,0,1,NA,2
5296551,F,Y,N,1,180000,State servant,Secondary / secondary special,Married,House / apartment,-16088,-6685,1,1,1,1,Core staff,3
5712737,F,N,N,0,135000,Working,Secondary / secondary special,Civil marriage,House / apartment,-10778,-2348,1,0,1,0,Core staff,2
5713791,F,Y,Y,1,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,-15370,-5520,1,0,0,0,Medicine staff,3
6651233,F,N,Y,0,72000,Pensioner,Secondary / secondary special,Widow,House / apartment,-19237,365243,1,0,0,0,NA,1
5568488,M,Y,Y,0,252000,Working,Secondary / secondary special,Married,House / apartment,-19631,-1317,1,0,0,0,Drivers,2
5474689,M,Y,Y,1,247500,Working,Higher education,Single / not married,House / apartment,-16322,-399,1,0,0,0,NA,2
6412217,M,Y,Y,0,292500,Commercial associate,Secondary / secondary special,Married,House / apartment,-13136,-3639,1,0,0,0,Managers,2
6120510,M,Y,N,0,171000,Working,Higher education,Single / not married,House / apartment,-17189,-6800,1,0,0,0,Managers,1
7115878,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-21259,-11272,1,0,0,0,NA,2
6223605,F,N,Y,0,90000,Pensioner,Higher education,Married,House / apartment,-21482,365243,1,0,0,0,NA,2
5744021,M,Y,N,2,135000,Commercial associate,Secondary / secondary special,Married,With parents,-12311,-1120,1,0,0,0,NA,4
6273800,F,N,Y,1,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-16566,-1403,1,0,0,0,Laborers,3
6639249,F,Y,Y,0,180000,Commercial associate,Secondary / secondary special,Married,With parents,-9747,-2446,1,0,0,0,Laborers,2
6807404,F,N,Y,1,112500,Working,Secondary / secondary special,Married,House / apartment,-15777,-1860,1,0,0,0,Medicine staff,3
6088595,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,-19707,-3494,1,1,1,0,Private service staff,2
5838009,F,N,Y,0,243000,Commercial associate,Higher education,Married,House / apartment,-13613,-1081,1,0,0,0,NA,2
5365426,F,Y,Y,0,81000,Pensioner,Secondary / secondary special,Married,House / apartment,-23762,365243,1,0,1,0,NA,2
5797171,F,N,Y,0,270000,Working,Higher education,Married,House / apartment,-18151,-298,1,0,0,0,Managers,2
6727750,M,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-19184,-7845,1,0,0,0,Laborers,2
6693030,M,Y,Y,0,112500,Commercial associate,Higher education,Single / not married,House / apartment,-9784,-1005,1,1,1,0,Core staff,1
5678362,F,N,N,1,292500,Working,Secondary / secondary special,Married,Municipal apartment,-17273,-580,1,0,0,0,Laborers,3
5993402,F,N,Y,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15951,-113,1,0,0,1,Sales staff,2
6063682,M,Y,Y,2,270000,State servant,Secondary / secondary special,Civil marriage,House / apartment,-14028,-793,1,0,0,0,Core staff,4
6423448,F,N,Y,0,225000,Working,Secondary / secondary special,Civil marriage,House / apartment,-14802,-1827,1,1,0,0,Accountants,2
6213305,M,N,Y,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,-13659,-290,1,1,0,0,Laborers,2
6131408,M,Y,N,0,315000,Commercial associate,Higher education,Single / not married,With parents,-9920,-1108,1,0,0,0,NA,1
6755272,F,N,Y,1,90000,Working,Secondary / secondary special,Married,House / apartment,-16746,-3600,1,0,0,1,Laborers,3
6210762,M,Y,N,0,135000,Working,Secondary / secondary special,Married,Rented apartment,-11999,-1542,1,0,0,0,NA,2
5403344,M,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-19178,-5054,1,0,0,0,Laborers,2
6147702,F,N,Y,0,157500,Pensioner,Higher education,Married,House / apartment,-22474,365243,1,0,1,0,NA,2
5824381,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,-20334,365243,1,0,0,0,NA,2
6241064,F,N,Y,0,180000,Pensioner,Higher education,Married,House / apartment,-21206,365243,1,0,0,0,NA,2
5928498,F,N,Y,0,157500,Commercial associate,Higher education,Married,House / apartment,-14953,-503,1,0,0,0,High skill tech staff,2
6519623,M,Y,Y,0,135000,State servant,Higher education,Married,House / apartment,-9434,-427,1,0,0,0,Core staff,2
5345811,F,N,Y,0,225000,Working,Incomplete higher,Civil marriage,House / apartment,-8553,-1827,1,0,0,0,NA,2
6684207,F,Y,Y,0,103500,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-19952,-1669,1,1,1,0,Sales staff,2
5372591,F,N,N,0,37350,Pensioner,Secondary / secondary special,Single / not married,Office apartment,-23973,365243,1,0,0,0,NA,1
6612580,M,Y,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,-17268,-3396,1,0,0,0,Drivers,3
5939297,F,Y,Y,0,225000,Commercial associate,Secondary / secondary special,Married,With parents,-14827,-2064,1,1,0,1,Sales staff,2
5307454,F,Y,N,0,225000,Commercial associate,Secondary / secondary special,Widow,House / apartment,-22322,-1632,1,0,0,0,Laborers,1
5785232,F,N,Y,0,162000,State servant,Higher education,Married,House / apartment,-17491,-8380,1,1,1,0,Core staff,2
6351604,M,Y,N,0,315000,Commercial associate,Secondary / secondary special,Separated,House / apartment,-13852,-2614,1,0,0,0,Drivers,1
5548260,F,Y,Y,0,391500,Pensioner,Higher education,Married,House / apartment,-22306,365243,1,0,0,0,NA,2
5439513,F,N,N,0,90000,Working,Secondary / secondary special,Widow,House / apartment,-17398,-2399,1,0,0,0,Laborers,1
5270515,M,Y,N,0,112500,Working,Higher education,Single / not married,With parents,-9912,-3017,1,1,0,1,Laborers,1
5771193,M,Y,Y,1,180000,Working,Secondary / secondary special,Married,House / apartment,-15748,-629,1,0,1,0,NA,3
5377305,F,N,Y,0,144000,Pensioner,Secondary / secondary special,Married,House / apartment,-24045,365243,1,0,1,0,NA,2
6688845,F,Y,Y,0,315000,Pensioner,Higher education,Widow,House / apartment,-23213,365243,1,0,1,0,NA,1
5296572,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,-17249,-415,1,1,1,0,Core staff,2
6008560,F,N,N,0,162000,Commercial associate,Secondary / secondary special,Married,House / apartment,-19902,-2714,1,1,1,0,Laborers,2
6430967,F,N,Y,0,193500,Working,Higher education,Married,House / apartment,-10916,-2371,1,0,0,0,IT staff,2
6689409,F,N,N,0,72000,State servant,Higher education,Married,House / apartment,-19597,-13030,1,1,1,0,Core staff,2
5548601,F,N,Y,0,270000,Working,Secondary / secondary special,Widow,House / apartment,-19537,-7314,1,0,0,0,Cooking staff,1
5873460,M,Y,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-18687,-4523,1,0,0,1,Laborers,2
6408895,F,Y,N,0,270000,Commercial associate,Incomplete higher,Widow,Municipal apartment,-16113,-1310,1,0,0,0,HR staff,1
6023541,F,N,N,0,90000,Working,Secondary / secondary special,Married,With parents,-18079,-5565,1,0,0,0,Medicine staff,2
6430971,F,N,N,0,225000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-8252,-880,1,0,0,0,Sales staff,1
6273365,M,Y,Y,0,202500,Working,Secondary / secondary special,Married,House / apartment,-19885,-10371,1,0,0,0,NA,2
5355342,M,N,Y,0,166500,Working,Secondary / secondary special,Married,House / apartment,-10633,-2664,1,0,0,0,Drivers,2
6583956,F,Y,Y,1,202500,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-11000,-219,1,0,0,0,Sales staff,3
6087861,F,N,Y,0,180000,Pensioner,Secondary / secondary special,Married,House / apartment,-21764,365243,1,0,0,0,NA,2
6595390,F,N,N,2,225000,Working,Secondary / secondary special,Married,House / apartment,-14644,-5474,1,1,0,0,Managers,4
6133144,F,N,N,0,103500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11872,-179,1,0,0,0,Sales staff,1
5609534,F,N,Y,0,270000,Working,Secondary / secondary special,Married,With parents,-8759,-2075,1,0,0,0,Laborers,2
5919262,F,N,N,0,112500,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18499,-2495,1,0,0,0,Sales staff,1
5944164,F,N,Y,1,112500,Working,Secondary / secondary special,Single / not married,With parents,-8787,-2169,1,0,0,0,Core staff,2
5401346,F,N,Y,0,135000,Working,Secondary / secondary special,Civil marriage,House / apartment,-10674,-1284,1,0,0,0,Sales staff,2
6161514,F,N,Y,0,135000,Commercial associate,Higher education,Married,House / apartment,-18102,-709,1,0,0,0,NA,2
6425496,F,N,N,0,99000,Pensioner,Secondary / secondary special,Married,House / apartment,-22788,365243,1,0,0,0,NA,2
6049951,F,Y,Y,0,450000,Working,Higher education,Married,With parents,-10405,-786,1,0,0,0,Managers,2
5170587,F,N,Y,0,337500,Pensioner,Secondary / secondary special,Married,House / apartment,-21666,365243,1,0,0,0,NA,2
5289888,F,Y,Y,0,189000,State servant,Incomplete higher,Married,House / apartment,-10137,-2628,1,1,1,0,Core staff,2
5885269,F,N,N,0,135000,Working,Secondary / secondary special,Widow,Office apartment,-13623,-1008,1,1,1,0,Security staff,1
5307317,M,N,N,0,315000,State servant,Higher education,Married,House / apartment,-11120,-383,1,0,0,0,High skill tech staff,2
6742467,F,N,Y,0,207000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23650,365243,1,0,0,0,NA,1
6685221,F,N,N,0,180000,Pensioner,Higher education,Single / not married,House / apartment,-23562,365243,1,0,0,0,NA,1
6098779,M,N,Y,1,54000,Working,Secondary / secondary special,Married,House / apartment,-10057,-1163,1,1,1,0,Core staff,3
6137759,M,Y,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,-17974,-954,1,0,1,0,NA,2
5787454,F,Y,Y,1,144000,Working,Higher education,Civil marriage,House / apartment,-10501,-1771,1,0,0,0,Realty agents,3
5738608,M,Y,Y,1,315000,Commercial associate,Higher education,Married,House / apartment,-11034,-3506,1,0,1,0,Laborers,3
6459906,M,N,N,0,270000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-15065,-261,1,0,1,0,Security staff,2
5170189,F,Y,Y,2,270000,Working,Secondary / secondary special,Married,House / apartment,-14010,-336,1,0,0,1,Sales staff,4
6376188,M,Y,Y,0,67500,Pensioner,Secondary / secondary special,Married,House / apartment,-23567,365243,1,0,1,0,NA,2
5424256,F,N,Y,0,117000,Pensioner,Secondary / secondary special,Married,House / apartment,-21727,365243,1,0,0,0,NA,2
5727511,F,Y,Y,0,378000,Commercial associate,Higher education,Separated,House / apartment,-15431,-888,1,0,0,1,Accountants,1
6075014,F,Y,Y,0,337500,Commercial associate,Higher education,Married,House / apartment,-14596,-7755,1,0,0,0,NA,2
5981743,F,N,Y,1,216000,Working,Higher education,Married,Municipal apartment,-13310,-441,1,0,0,0,Laborers,3
5376835,M,N,Y,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-22723,365243,1,0,0,0,NA,2
5155766,M,N,Y,1,247500,Working,Secondary / secondary special,Married,House / apartment,-15917,-2706,1,0,0,0,Laborers,3
6223381,M,Y,Y,0,382500,Commercial associate,Higher education,Married,House / apartment,-20373,-2427,1,0,1,0,Managers,2
6077910,M,Y,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-8429,-309,1,0,0,0,Laborers,2
5982031,F,N,Y,2,112500,Working,Secondary / secondary special,Separated,House / apartment,-14200,-2147,1,0,0,0,Medicine staff,3
6207711,F,N,N,0,171000,Pensioner,Secondary / secondary special,Married,House / apartment,-23765,365243,1,0,0,0,NA,2
5796359,F,N,Y,0,90000,Pensioner,Lower secondary,Widow,House / apartment,-23392,365243,1,0,0,0,NA,1
5405619,M,N,Y,0,117000,Working,Secondary / secondary special,Married,House / apartment,-15631,-2223,1,0,0,0,Security staff,2
5936326,M,Y,Y,2,40500,Working,Secondary / secondary special,Married,House / apartment,-10495,-656,1,1,0,1,Security staff,4
6800342,F,N,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,-20570,-1917,1,0,0,0,Sales staff,2
5198471,F,N,Y,1,189000,State servant,Higher education,Married,House / apartment,-11217,-1843,1,0,0,0,Core staff,3
6063069,M,N,Y,2,270000,Commercial associate,Secondary / secondary special,Separated,House / apartment,-13499,-277,1,0,0,0,NA,3
